date,open,close,high,low,volume,change,pct_change,amplitude_pct,turnover,turnover_rate,ma_short,ma_long,signal,signal_change,buy_signal,sell_signal,position,daily_return,strategy_return,benchmark_wealth,strategy_wealth,benchmark_cumulative_return,strategy_cumulative_return,rolling_drawdown
2024-10-18,148.1,166.1,175.1,147.76,586464.0,17.5,11.776581426648724,18.398384925975776,,,155.5,146.95133333333334,1.0,0.0,False,False,1.0,0.11776581426648725,0.11776581426648725,2.150022652255517,1.7401476155835627,1.150022652255517,0.7401476155835627,-0.09693905290055993
2024-10-21,164.5,163.07,169.9,157.21,547727.0,-3.030000000000001,-1.8242022877784425,7.639975918121612,,,156.094,150.68933333333334,1.0,0.0,False,False,1.0,-0.018242022877784425,-0.018242022877784425,2.1108018898453174,1.7084038029693653,1.1108018898453174,0.7084038029693653,-0.11341271135758157
2024-10-22,167.1,168.1,168.43,161.6,407264.0,5.030000000000001,3.084564910774512,4.188385355982102,,,158.534,153.87866666666665,1.0,0.0,False,False,1.0,0.03084564910774512,0.03084564910774512,2.175910944275451,1.7611006272100957,1.1759109442754512,0.7611006272100957,-0.08606535094873036
2024-10-23,158.1,154.26,160.72,153.8,605579.0,-13.840000000000003,-8.233194527067223,4.1165972635336034,,,160.026,156.15666666666667,1.0,0.0,False,False,1.0,-0.08233194527067222,-0.08233194527067222,1.996763963497508,1.6161057867544877,0.9967639634975081,0.6161057867544877,-0.1613113684553905
2024-10-24,152.95,155.2,164.08,152.6,440364.0,0.9399999999999976,0.6093608193958211,7.441981070919239,,,161.34599999999998,157.98466666666667,1.0,0.0,False,False,1.0,0.006093608193958211,0.006093608193958211,2.008931460746877,1.625953702218958,1.0089314607468771,0.6259537022189581,-0.1562007285380307
2024-10-25,156.99,154.46,157.91,151.75,389426.0,-0.7399999999999807,-0.4768041237113274,3.969072164948452,,,159.01799999999997,159.502,0.0,-1.0,False,True,1.0,-0.004768041237113274,-0.004768041237113274,1.9993527926995018,1.6182010879171411,0.9993527926995018,0.6182010879171411,-0.1602239982602075
2024-10-28,154.47,148.64,154.85,146.2,408521.0,-5.820000000000022,-3.767965816392605,5.6001553800336685,,,156.132,159.214,0.0,0.0,False,False,0.0,-0.037679658163926044,-0.0,1.9240178629214937,1.6182010879171411,0.9240178629214937,0.6182010879171411,-0.1602239982602075
2024-10-29,146.0,141.57,146.1,141.17,498015.0,-7.069999999999993,-4.756458557588806,3.316738428417658,,,150.82599999999996,156.39,0.0,0.0,False,False,0.0,-0.04756458557588805,-0.0,1.832502750631027,1.6182010879171411,0.832502750631027,0.6182010879171411,-0.1602239982602075
2024-10-30,141.1,139.35,143.6,137.42,368389.0,-2.219999999999999,-1.568128840856109,4.365331638058915,,,147.844,154.71333333333334,0.0,0.0,False,False,0.0,-0.01568128840856109,-0.0,1.8037667464889002,1.6182010879171411,0.8037667464889002,0.6182010879171411,-0.1602239982602075
2024-10-31,138.1,141.12,144.38,136.9,374541.0,1.7700000000000102,1.2701829924650188,5.367778973806954,,,145.028,153.40066666666664,0.0,0.0,False,False,0.0,0.012701829924650188,0.0,1.826677884926542,1.6182010879171411,0.8266778849265419,0.6182010879171411,-0.1602239982602075
2024-11-01,139.58,138.83,143.96,137.61,295208.0,-2.289999999999992,-1.6227324263038525,4.4997165532879775,,,141.902,152.14,0.0,0.0,False,False,0.0,-0.016227324263038523,-0.0,1.7970357905637175,1.6182010879171411,0.7970357905637175,0.6182010879171411,-0.1602239982602075
2024-11-04,140.09,141.25,145.0,139.09,260752.0,2.4199999999999875,1.743139090974566,4.257004970107323,,,140.424,150.88333333333333,0.0,0.0,False,False,0.0,0.01743139090974566,0.0,1.8283606239078376,1.6182010879171411,0.8283606239078376,0.6182010879171411,-0.1602239982602075
2024-11-05,141.25,146.39,146.93,140.6,443240.0,5.139999999999986,3.63893805309734,4.481415929203549,,,141.38799999999998,150.2493333333333,0.0,0.0,False,False,0.0,0.0363893805309734,0.0,1.8948935343990678,1.6182010879171411,0.8948935343990678,0.6182010879171411,-0.1602239982602075
2024-11-06,146.45,141.0,147.3,140.11,418908.0,-5.389999999999986,-3.681945488079774,4.911537673338342,,,141.71800000000002,149.86266666666663,0.0,0.0,False,False,0.0,-0.03681945488079774,-0.0,1.8251245874053459,1.6182010879171411,0.8251245874053459,0.6182010879171411,-0.1602239982602075
2024-11-07,137.07,143.18,145.88,134.46,421563.0,2.180000000000007,1.5460992907801565,8.099290780141835,,,142.13000000000002,149.50133333333332,0.0,0.0,False,False,0.0,0.015460992907801563,0.0,1.853342825707074,1.6182010879171411,0.8533428257070741,0.6182010879171411,-0.1602239982602075
2024-11-08,145.61,140.31,149.32,140.31,494000.0,-2.8700000000000045,-2.0044698980304587,6.292778320994545,,,142.426,147.782,0.0,0.0,False,False,0.0,-0.020044698980304587,-0.0,1.8161931266584688,1.6182010879171411,0.8161931266584688,0.6182010879171411,-0.1602239982602075
2024-11-11,139.1,143.0,145.3,136.12,434024.0,2.6899999999999977,1.9171833796593152,6.542655548428485,,,142.776,146.444,0.0,0.0,False,False,0.0,0.019171833796593152,0.0,1.8510128794252798,1.6182010879171411,0.8510128794252798,0.6182010879171411,-0.1602239982602075
2024-11-12,143.11,145.6,148.87,140.61,545816.0,2.5999999999999943,1.8181818181818077,5.77622377622377,,,142.618,144.944,0.0,0.0,False,False,0.0,0.018181818181818077,0.0,1.8846676590511937,1.6182010879171411,0.8846676590511937,0.6182010879171411,-0.1602239982602075
2024-11-13,144.62,154.4,156.18,142.2,670281.0,8.800000000000011,6.043956043956045,9.601648351648365,,,145.298,144.95333333333335,1.0,1.0,True,False,0.0,0.06043956043956045,0.0,1.9985761439389031,1.6182010879171411,0.9985761439389031,0.6182010879171411,-0.1602239982602075
2024-11-14,152.85,146.91,154.67,146.19,396361.0,-7.490000000000009,-4.851036269430054,5.492227979274604,,,146.04399999999998,144.40066666666664,1.0,0.0,False,False,1.0,-0.048510362694300535,-0.048510362694300535,1.9016244903242503,1.539701566229969,0.9016244903242503,0.5397015662299689,-0.2009618366865744
2024-11-15,146.91,138.6,150.98,138.3,379955.0,-8.310000000000002,-5.656524402695529,8.63113470832481,,,145.702,143.3433333333333,1.0,0.0,False,False,1.0,-0.056565244026955286,-0.056565244026955286,1.7940586369814246,1.4526079714074855,0.7940586369814246,0.45260797140748554,-0.24615962538124836
2024-11-18,137.1,130.11,138.06,128.98,407716.0,-8.48999999999998,-6.125541125541112,6.55122655122656,,,143.124,142.108,1.0,0.0,False,False,1.0,-0.06125541125541112,-0.06125541125541112,1.6841628373568052,1.3636278727260316,0.6841628373568052,0.3636278727260316,-0.2923364275494532
2024-11-19,131.43,132.9,134.77,127.97,298371.0,2.789999999999992,2.1443394051187337,5.226346937206987,,,140.584,141.53000000000003,0.0,-1.0,False,True,1.0,0.021443394051187337,0.021443394051187337,1.7202770047246128,1.3928686825400782,0.7202770047246128,0.39286868254007823,-0.27716171870972517
2024-11-20,133.59,136.24,139.59,133.48,336938.0,3.3400000000000034,2.5131677953348364,4.597441685477813,,,136.952,141.32266666666666,0.0,0.0,False,False,0.0,0.025131677953348364,0.0,1.7635104523979024,1.3928686825400782,0.7635104523979024,0.39286868254007823,-0.27716171870972517
2024-11-21,134.11,131.9,136.4,129.35,323285.0,-4.340000000000003,-3.1855549031121533,5.174691720493255,,,133.95,140.708,0.0,0.0,False,False,0.0,-0.03185554903112153,-0.0,1.7073328587146457,1.3928686825400782,0.7073328587146457,0.39286868254007823,-0.27716171870972517
2024-11-22,131.9,130.38,137.08,129.88,301188.0,-1.5200000000000102,-1.152388172858232,5.458680818802136,,,132.30599999999998,140.14466666666667,0.0,0.0,False,False,0.0,-0.01152388172858232,-0.0,1.6876577567794957,1.3928686825400782,0.6876577567794957,0.39286868254007823,-0.27716171870972517
2024-11-25,130.6,123.1,131.9,120.6,430137.0,-7.280000000000001,-5.583678478294218,8.66697346218746,,,130.904,138.93466666666666,0.0,0.0,False,False,0.0,-0.055836784782942184,-0.0,1.593424373826936,1.3928686825400782,0.593424373826936,0.39286868254007823,-0.27716171870972517
2024-11-26,122.1,125.14,127.1,121.6,310497.0,2.0400000000000063,1.6571892770105734,4.467912266450041,,,129.352,137.518,0.0,0.0,False,False,0.0,0.016571892770105734,0.0,1.619830431687269,1.3928686825400782,0.6198304316872689,0.39286868254007823,-0.27716171870972517
2024-11-27,124.1,126.79,128.59,122.51,246176.0,1.6500000000000057,1.3185232539555836,4.858558414575674,,,127.46200000000002,136.57066666666665,0.0,0.0,False,False,0.0,0.013185232539555836,0.0,1.6411882726037146,1.3928686825400782,0.6411882726037146,0.39286868254007823,-0.27716171870972517
2024-11-28,125.52,122.89,125.99,122.4,252412.0,-3.9000000000000057,-3.075952362173673,2.831453584667552,,,125.66,135.218,0.0,0.0,False,False,0.0,-0.03075952362173673,-0.0,1.5907061031648433,1.3928686825400782,0.5907061031648433,0.39286868254007823,-0.27716171870972517
2024-11-29,123.1,124.83,127.96,122.63,284905.0,1.9399999999999975,1.578647570998459,4.33721214093905,,,124.55,134.186,0.0,0.0,False,False,0.0,0.015786475709984593,0.0,1.6158177464241794,1.3928686825400782,0.6158177464241794,0.39286868254007823,-0.27716171870972517
2024-12-02,126.09,130.13,132.26,125.55,347663.0,5.299999999999997,4.245774252984047,5.3753104221741514,,,125.95599999999999,133.328,0.0,0.0,False,False,0.0,0.04245774252984047,0.0,1.6844217202770042,1.3928686825400782,0.6844217202770042,0.39286868254007823,-0.27716171870972517
2024-12-03,130.1,128.1,131.3,126.98,199422.0,-2.030000000000001,-1.559978483055402,3.319757165911018,,,126.548,132.16133333333335,0.0,0.0,False,False,0.0,-0.01559978483055402,-0.0,1.6581451038767714,1.3928686825400782,0.6581451038767714,0.39286868254007823,-0.27716171870972517
2024-12-04,127.68,126.12,129.48,125.4,185633.0,-1.9799999999999895,-1.5456674473067866,3.1850117096018615,,,126.41400000000002,130.276,0.0,0.0,False,False,0.0,-0.015456674473067866,-0.0,1.6325156947770367,1.3928686825400782,0.6325156947770367,0.39286868254007823,-0.27716171870972517
2024-12-05,127.21,129.94,132.56,127.05,317611.0,3.819999999999993,3.028861401839511,4.368855058674282,,,127.824,129.14466666666667,0.0,0.0,False,False,0.0,0.03028861401839511,0.0,1.6819623325351105,1.3928686825400782,0.6819623325351105,0.39286868254007823,-0.27716171870972517
2024-12-06,130.16,129.61,132.3,128.89,202956.0,-0.3299999999999841,-0.2539633677081654,2.6242881329844736,,,128.78,128.54533333333333,1.0,1.0,True,False,0.0,-0.002539633677081654,-0.0,1.6776907643518215,1.3928686825400782,0.6776907643518215,0.39286868254007823,-0.27716171870972517
2024-12-09,129.65,123.2,129.69,121.51,376291.0,-6.410000000000011,-4.945606048915985,6.311241416557357,,,127.39399999999998,128.0846666666667,0.0,-1.0,False,True,1.0,-0.04945606048915985,-0.04945606048915985,1.594718788427933,1.3239828847229198,0.594718788427933,0.3239828847229198,-0.31291045247309723
2024-12-10,126.95,121.25,126.96,119.62,450225.0,-1.9500000000000028,-1.5827922077922052,5.957792207792199,,,126.024,127.308,0.0,0.0,False,False,0.0,-0.015827922077922052,-0.0,1.5694777037084975,1.3239828847229198,0.5694777037084975,0.3239828847229198,-0.31291045247309723
2024-12-11,120.1,123.23,124.29,118.21,327307.0,1.980000000000004,1.6329896907216537,5.014432989690732,,,125.446,126.44066666666667,0.0,0.0,False,False,0.0,0.016329896907216535,0.0,1.5951071128082321,1.3239828847229198,0.5951071128082321,0.3239828847229198,-0.31291045247309723
2024-12-12,123.1,128.27,129.72,122.98,450174.0,5.040000000000006,4.089913170494208,5.469447374827554,,,125.112,126.19866666666667,0.0,0.0,False,False,0.0,0.04089913170494208,0.0,1.660345608698466,1.3239828847229198,0.660345608698466,0.3239828847229198,-0.31291045247309723
2024-12-13,128.1,125.2,129.48,123.26,346546.0,-3.0700000000000074,-2.393388945193742,4.849146331956018,,,124.22999999999999,125.85333333333334,0.0,0.0,False,False,0.0,-0.023933889451937418,-0.0,1.6206070804478672,1.3239828847229198,0.6206070804478672,0.3239828847229198,-0.31291045247309723
2024-12-16,126.07,120.9,126.33,120.38,291855.0,-4.299999999999997,-3.4345047923322714,4.752396166134187,,,123.77000000000001,125.70666666666666,0.0,0.0,False,False,0.0,-0.034345047923322714,-0.0,1.564947252605009,1.3239828847229198,0.564947252605009,0.3239828847229198,-0.31291045247309723
2024-12-17,121.1,124.09,128.57,120.65,412614.0,3.1899999999999977,2.638544251447472,6.550868486352347,,,124.33800000000001,125.63666666666668,0.0,0.0,False,False,0.0,0.026385442514474722,0.0,1.6062390783768037,1.3239828847229198,0.6062390783768037,0.3239828847229198,-0.31291045247309723
2024-12-18,125.3,121.53,125.6,120.76,265389.0,-2.5600000000000023,-2.0630187766943364,3.900394874687718,,,123.998,125.28600000000002,0.0,0.0,False,False,0.0,-0.020630187766943364,-0.0,1.573102064591288,1.3239828847229198,0.5731020645912881,0.3239828847229198,-0.31291045247309723
2024-12-19,120.28,125.14,125.63,119.9,310959.0,3.609999999999999,2.9704599687319977,4.714885213527515,,,123.372,125.43599999999999,0.0,0.0,False,False,0.0,0.029704599687319977,0.0,1.619830431687269,1.3239828847229198,0.6198304316872689,0.3239828847229198,-0.31291045247309723
2024-12-20,124.41,125.2,128.09,124.41,294910.0,0.0600000000000022,0.0479463001438418,2.9407064088221246,,,123.372,125.46066666666667,0.0,0.0,False,False,0.0,0.00047946300143841825,0.0,1.620607080447867,1.3239828847229198,0.6206070804478669,0.3239828847229198,-0.31291045247309723
2024-12-23,127.6,130.69,133.86,126.38,521949.0,5.489999999999995,4.384984025559091,5.974440894568705,,,125.33,125.498,0.0,0.0,False,False,0.0,0.04384984025559091,0.0,1.6916704420425854,1.3239828847229198,0.6916704420425854,0.3239828847229198,-0.31291045247309723
2024-12-24,131.11,129.71,132.3,126.28,350993.0,-0.9799999999999898,-0.7498660953401126,4.606320299946446,,,126.454,125.60533333333335,1.0,1.0,True,False,0.0,-0.007498660953401126,-0.0,1.6789851789528178,1.3239828847229198,0.6789851789528178,0.3239828847229198,-0.31291045247309723
2024-12-25,129.32,133.09,136.04,128.79,363559.0,3.3799999999999955,2.6058129673887764,5.589391719990748,,,128.766,126.07,1.0,0.0,False,False,1.0,0.026058129673887764,0.026058129673887764,1.722736392466506,1.3584834024190378,0.722736392466506,0.35848340241903776,-0.29500618394606837
2024-12-26,133.97,138.9,139.6,131.66,428982.0,5.810000000000002,4.365466977233456,5.96588774513487,,,131.518,126.66733333333335,1.0,0.0,False,False,1.0,0.043654669772334564,0.043654669772334564,1.7979418807844143,1.4177875467428382,0.7979418807844143,0.41778754674283824,-0.264229911714696
2024-12-27,139.21,134.95,139.66,133.83,333322.0,-3.950000000000017,-2.843772498200159,4.19726421886248,,,133.468,127.02333333333333,1.0,0.0,False,False,1.0,-0.02843772498200159,-0.02843772498200159,1.7468125040450444,1.3774688944056588,0.7468125040450444,0.3774688944056588,-0.2851535391353365
2024-12-30,136.1,129.28,136.4,128.18,365015.0,-5.6699999999999875,-4.201556131900697,6.0911448684698035,,,133.186,127.42866666666666,1.0,0.0,False,False,1.0,-0.04201556131900697,-0.04201556131900697,1.6734191961685316,1.319593765607733,0.6734191961685316,0.319593765607733,-0.31518821444547085
2024-12-31,129.06,121.61,129.1,121.6,393877.0,-7.670000000000002,-5.932858910891092,5.801361386138614,,,131.56599999999997,127.45266666666666,1.0,0.0,False,False,1.0,-0.05932858910891092,-0.05932858910891092,1.5741375962720847,1.2413041292973113,0.5741375962720847,0.24130412929731127,-0.3558171314875752
2025-01-02,120.9,120.21,123.9,118.8,268596.0,-1.4000000000000057,-1.1512211166844866,4.193734067922053,,,128.99,127.25133333333333,1.0,0.0,False,False,1.0,-0.011512211166844866,-0.011512211166844866,1.556015791858131,1.2270139740385642,0.556015791858131,0.22701397403856416,-0.36323310069995407
2025-01-03,120.61,121.11,122.8,119.1,267897.0,0.9000000000000057,0.7486897928624892,3.0779469262124644,,,125.43199999999999,126.77399999999999,0.0,-1.0,False,True,1.0,0.0074868979286248916,0.0074868979286248916,1.5676655232671013,1.2362005024191873,0.5676655232671013,0.23620050241918733,-0.35846569192056765
2025-01-06,122.98,123.59,126.38,122.6,263932.0,2.480000000000004,2.047725208488149,3.1211295516472637,,,123.16000000000001,126.66666666666667,0.0,0.0,False,False,0.0,0.020477252084881492,0.0,1.5997670053718194,1.2362005024191873,0.5997670053718194,0.23620050241918733,-0.35846569192056765
2025-01-07,124.46,126.45,126.7,121.7,292006.0,2.859999999999999,2.3141030827736886,4.045634760093859,,,122.59400000000001,127.03666666666666,0.0,0.0,False,False,0.0,0.023141030827736886,0.0,1.636787262960325,1.2362005024191873,0.6367872629603251,0.23620050241918733,-0.35846569192056765
2025-01-08,123.98,122.32,124.0,119.82,286371.0,-4.13000000000001,-3.266113088177147,3.3056544088572615,,,122.73599999999999,126.91866666666667,0.0,0.0,False,False,0.0,-0.03266113088177147,-0.0,1.5833279399391613,1.2362005024191873,0.5833279399391613,0.23620050241918733,-0.35846569192056765
2025-01-09,121.11,119.61,121.8,119.58,293510.0,-2.7099999999999937,-2.2155003270111107,1.8149117069980372,,,122.61600000000001,126.79066666666667,0.0,0.0,False,False,0.0,-0.022155003270111107,-0.0,1.548249304252151,1.2362005024191873,0.548249304252151,0.23620050241918733,-0.35846569192056765
2025-01-10,119.54,111.23,119.54,110.9,530303.0,-8.379999999999995,-7.006103168631384,7.223476297968398,,,120.64000000000001,125.86333333333333,0.0,0.0,False,False,0.0,-0.07006103168631383,-0.0,1.4397773606886277,1.2362005024191873,0.4397773606886277,0.23620050241918733,-0.35846569192056765
2025-01-13,108.3,108.9,112.18,107.79,357467.0,-2.3299999999999983,-2.0947586082891267,3.946776948664929,,,117.702,124.77666666666667,0.0,0.0,False,False,0.0,-0.020947586082891267,-0.0,1.4096175004854048,1.2362005024191873,0.4096175004854048,0.23620050241918733,-0.35846569192056765
2025-01-14,109.0,112.45,112.6,106.88,383434.0,3.549999999999997,3.2598714416896213,5.252525252525251,,,114.902,123.56066666666666,0.0,0.0,False,False,0.0,0.03259871441689621,0.0,1.4555692188207876,1.2362005024191873,0.4555692188207876,0.23620050241918733,-0.35846569192056765
2025-01-15,111.31,108.64,111.48,108.33,293297.0,-3.8100000000000023,-3.3881725211205027,2.801244997776795,,,112.16600000000001,122.15599999999999,0.0,0.0,False,False,0.0,-0.03388172521120503,-0.0,1.4062520225228132,1.2362005024191873,0.4062520225228132,0.23620050241918733,-0.35846569192056765
2025-01-16,109.98,117.59,118.47,108.8,710478.0,8.950000000000003,8.238217967599404,8.900957290132549,,,111.76200000000001,121.12266666666666,0.0,0.0,False,False,0.0,0.08238217967599404,0.0,1.5221021293120176,1.2362005024191873,0.5221021293120176,0.23620050241918733,-0.35846569192056765
2025-01-17,118.1,115.0,118.68,113.25,446539.0,-2.5900000000000034,-2.2025682455991236,4.617739603707804,,,112.516,119.52933333333333,0.0,0.0,False,False,0.0,-0.022025682455991236,-0.0,1.488576791146203,1.2362005024191873,0.4885767911462029,0.23620050241918733,-0.35846569192056765
2025-01-20,116.06,117.26,119.5,115.94,390652.0,2.260000000000005,1.9652173913043525,3.0956521739130456,,,114.18800000000002,118.35,0.0,0.0,False,False,0.0,0.019652173913043525,0.0,1.5178305611287284,1.2362005024191873,0.5178305611287284,0.23620050241918733,-0.35846569192056765
2025-01-21,120.1,117.66,121.06,116.48,382739.0,0.3999999999999915,0.3411222923418,3.90585024731366,,,115.22999999999999,117.57533333333332,0.0,0.0,False,False,0.0,0.0034112229234180003,0.0,1.523008219532715,1.2362005024191873,0.523008219532715,0.23620050241918733,-0.35846569192056765
2025-01-22,119.98,130.1,132.05,119.7,844803.0,12.439999999999998,10.57283698793132,10.496345402005788,,,119.522,118.14133333333332,1.0,1.0,True,False,0.0,0.10572836987931322,0.0,1.6840333958967042,1.2362005024191873,0.6840333958967042,0.23620050241918733,-0.35846569192056765
2025-01-23,130.68,125.85,132.77,125.41,608420.0,-4.25,-3.2667179093005427,5.657186779400472,,,121.174,118.51733333333333,1.0,0.0,False,False,1.0,-0.03266717909300543,-0.03266717909300543,1.6290207753543444,1.1958173192117965,0.6290207753543444,0.19581731921179646,-0.37942280805690576
2025-01-24,125.24,126.35,128.06,124.34,411116.0,0.5,0.3972983710766709,2.9558998808104877,,,123.444,118.86666666666666,1.0,0.0,False,False,1.0,0.003972983710766709,0.003972983710766709,1.6354928483593278,1.2005682819420775,0.6354928483593278,0.20056828194207754,-0.3769572649820425
2025-01-27,121.1,112.92,121.1,112.92,681942.0,-13.429999999999993,-10.629204590423424,6.474079936683809,,,122.576,118.15533333333333,1.0,0.0,False,False,1.0,-0.10629204590423424,-0.10629204590423424,1.4616529674454715,1.0729574230067227,0.46165296744547146,0.0729574230067227,-0.4431817519728709
2025-02-05,107.1,96.35,107.1,93.92,971081.0,-16.570000000000007,-14.674105561459449,11.671980162947213,,,118.31400000000001,116.14866666666667,1.0,0.0,False,False,1.0,-0.1467410556145945,-0.1467410556145945,1.2471684680603186,0.9155105181252012,0.24716846806031856,-0.08448948187479877,-0.5248898494738409
2025-02-06,98.89,99.1,99.38,96.13,654658.0,2.75,2.8541774779449858,3.3731188375713548,,,112.11399999999999,114.60066666666667,0.0,-1.0,False,True,1.0,0.028541774779449858,0.028541774779449858,1.2827648695877276,0.9416408131417482,0.2827648695877276,-0.05835918685825181,-0.5113293625620927
2025-02-07,100.1,105.88,107.5,99.81,762699.0,6.780000000000001,6.841574167507569,7.759838546922299,,,108.11999999999998,113.68533333333333,0.0,0.0,False,False,0.0,0.06841574167507569,0.0,1.3705261795353036,0.9416408131417482,0.37052617953530365,-0.05835918685825181,-0.5113293625620927
2025-02-10,108.76,108.72,109.57,105.91,505152.0,2.8400000000000034,2.682281828485089,3.4567434831885127,,,104.59400000000001,113.518,0.0,0.0,False,False,0.0,0.02682281828485089,0.0,1.40728755420361,0.9416408131417482,0.40728755420361007,-0.05835918685825181,-0.5113293625620927
2025-02-11,109.12,109.6,111.98,107.7,438795.0,0.8799999999999955,0.8094186902133815,3.936718175128772,,,103.92999999999999,113.56466666666665,0.0,0.0,False,False,0.0,0.008094186902133815,0.0,1.4186784026923809,0.9416408131417482,0.4186784026923809,-0.05835918685825181,-0.5113293625620927
2025-02-12,108.8,110.0,110.09,108.1,354246.0,0.4000000000000057,0.3649635036496512,1.8156934306569423,,,106.66,113.40133333333333,0.0,0.0,False,False,0.0,0.0036496350364965124,0.0,1.423856061096368,0.9416408131417482,0.423856061096368,-0.05835918685825181,-0.5113293625620927
2025-02-13,109.1,106.22,109.43,106.16,394350.0,-3.780000000000001,-3.4363636363636374,2.972727272727282,,,108.08399999999999,113.24,0.0,0.0,False,False,0.0,-0.034363636363636374,-0.0,1.3749271891786927,0.9416408131417482,0.3749271891786927,-0.05835918685825181,-0.5113293625620927
2025-02-14,107.87,105.53,109.43,104.15,362389.0,-0.6899999999999977,-0.6495951798154764,4.970815289022784,,,108.01399999999998,112.43599999999999,0.0,0.0,False,False,0.0,-0.006495951798154764,-0.0,1.3659957284318156,0.9416408131417482,0.3659957284318156,-0.05835918685825181,-0.5113293625620927
2025-02-17,106.71,113.66,115.96,106.7,715224.0,8.129999999999995,7.703970434947394,8.774755993556326,,,109.002,112.34666666666666,0.0,0.0,False,False,0.0,0.07703970434947394,0.0,1.471231635492847,0.9416408131417482,0.47123163549284697,-0.05835918685825181,-0.5113293625620927
2025-02-18,112.51,111.69,115.08,111.12,459562.0,-1.9699999999999989,-1.7332394861868772,3.484075312335029,,,109.42,111.97533333333334,0.0,0.0,False,False,0.0,-0.017332394861868772,-0.0,1.445731667853212,0.9416408131417482,0.44573166785321194,-0.05835918685825181,-0.5113293625620927
2025-02-19,112.25,112.34,112.76,109.56,377064.0,0.6500000000000057,0.5819679469961647,2.865072969827203,,,109.88799999999999,111.62066666666666,0.0,0.0,False,False,0.0,0.005819679469961647,0.0,1.4541453627596908,0.9416408131417482,0.45414536275969075,-0.05835918685825181,-0.5113293625620927
2025-02-20,112.31,112.54,114.34,110.71,353730.0,0.2000000000000028,0.1780309773900645,3.231262239629704,,,111.152,110.45,1.0,1.0,True,False,0.0,0.0017803097739006457,0.0,1.456734191961684,0.9416408131417482,0.4567341919616841,-0.05835918685825181,-0.5113293625620927
2025-02-21,113.99,116.83,118.8,112.9,574486.0,4.289999999999992,3.811977963390789,5.242580415852133,,,113.41199999999999,109.84866666666667,1.0,0.0,False,False,1.0,0.03811977963390789,0.03811977963390789,1.5122645783444424,0.9775359534330055,0.5122645783444424,-0.022464046566994522,-0.4927013455493984
2025-02-24,116.1,112.6,116.1,112.11,520554.0,-4.230000000000004,-3.620645382179233,3.4152186938286353,,,113.2,108.932,1.0,0.0,False,False,1.0,-0.03620645382179233,-0.03620645382179233,1.457510840722282,0.9421428430758916,0.4575108407222821,-0.05785715692410842,-0.5110688308556215
2025-02-25,109.11,109.45,111.22,108.6,457928.0,-3.1499999999999915,-2.7975133214919956,2.326820603907642,,,112.752,108.70066666666666,1.0,0.0,False,False,1.0,-0.027975133214919956,-0.027975133214919956,1.4167367807908862,0.9157862715333601,0.41673678079088616,-0.08421372846663988,-0.524746745445362
2025-02-26,108.86,110.32,110.46,106.11,494340.0,0.8699999999999903,0.7948835084513384,3.9744175422567327,,,112.348,109.632,1.0,0.0,False,False,1.0,0.007948835084513384,0.007948835084513384,1.4279981878195573,0.9230657055784401,0.42799818781955734,-0.07693429442155986,-0.5209690357015291
2025-02-27,111.9,106.28,112.93,105.63,527821.0,-4.039999999999992,-3.6620739666424873,6.617113850616399,,,111.096,110.11066666666666,1.0,0.0,False,False,1.0,-0.03662073966642487,-0.03662073966642487,1.3757038379392907,0.8892623566794473,0.37570383793929074,-0.11073764332055269,-0.5385115039372598
2025-02-28,101.1,98.97,102.07,98.32,555441.0,-7.310000000000002,-6.878057960105388,3.5284155062100115,,,107.524,109.65,0.0,-1.0,False,True,1.0,-0.06878057960105388,-0.06878057960105388,1.281082130606432,0.8280983763696358,0.28108213060643195,-0.1719016236303642,-0.5702529501756737
2025-03-03,100.54,100.87,102.58,98.22,426040.0,1.9000000000000057,1.919773668788527,4.405375366272608,,,105.178,109.12666666666668,0.0,0.0,False,False,0.0,0.01919773668788527,0.0,1.3056760080253693,0.8280983763696358,0.3056760080253693,-0.1719016236303642,-0.5702529501756737
2025-03-04,96.38,100.56,101.38,95.9,321353.0,-0.3100000000000023,-0.3073262615247318,5.432735203727559,,,103.4,108.52400000000002,0.0,0.0,False,False,0.0,-0.0030732626152473186,-0.0,1.3016633227622796,0.8280983763696358,0.3016633227622796,-0.1719016236303642,-0.5702529501756737
2025-03-05,101.08,101.56,103.07,100.49,252249.0,1.0,0.9944311853619768,2.5656324582338885,,,101.648,107.96133333333334,0.0,0.0,False,False,0.0,0.00994431185361977,0.0,1.3146074687722467,0.8280983763696358,0.31460746877224666,-0.1719016236303642,-0.5702529501756737
2025-03-06,102.1,103.27,104.58,100.9,409559.0,1.7099999999999935,1.683733753446237,3.6234738085860503,,,101.046,107.76466666666667,0.0,0.0,False,False,0.0,0.01683733753446237,0.0,1.3367419584492901,0.8280983763696358,0.3367419584492901,-0.1719016236303642,-0.5702529501756737
2025-03-07,101.87,100.34,101.89,99.96,327768.0,-2.9299999999999926,-2.8372228139827538,1.8688873825893355,,,101.32,107.41866666666668,0.0,0.0,False,False,0.0,-0.028372228139827538,-0.0,1.298815610640087,0.8280983763696358,0.298815610640087,-0.1719016236303642,-0.5702529501756737
2025-03-10,100.34,100.48,101.2,99.1,240640.0,0.1400000000000005,0.1395256129160804,2.092884193741288,,,101.242,106.53999999999999,0.0,0.0,False,False,0.0,0.0013952561291608045,0.0,1.3006277910814823,0.8280983763696358,0.3006277910814823,-0.1719016236303642,-0.5702529501756737
